	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Program	0.0934049338102	-0.0751343145967	-0.0262757223099	0.0419533476233	0.140190601349	-0.00785891339183	-0.0703889802098	0.0099413562566	-0.0819802284241	-0.0614112056792	-0.0808068141341	-0.00650051608682	0.077025808394	-0.0363520234823	-0.0264654010534	0.0311307944357	0.0191767532378	-0.092073597014	0.026534806937	-0.064142100513	-0.107008375227	0.0763847231865	-0.017209565267	0.128923743963	-0.0353757739067	0.219136118889	0.0885913744569	0.00872240867466	-0.0654644742608	0.0874767899513	-0.0762022435665	0.099530056119	0.0573830455542	-0.0444598942995	-0.0993171557784	-0.022072609514	0.0419912151992	0.0495443046093	-0.013139154762	-0.0316058397293	0.0871831104159	-0.091647669673	-0.0511700995266	0.0175828207284	-0.0727913454175	-0.112729214132	0.0841475725174	-0.0380749329925	0.0848364010453	-0.0961849689484	0.0188992880285	-0.0801074206829	0.0218148138374	0.01072994899	0.0153647633269	-0.018470922485	0.022628352046	0.0704970508814	0.00901804771274	0.039288263768	-0.075965680182	0.0100838467479	0.0380740053952	-0.00255437684245	0.126930788159	-0.0770433396101	-0.0855181217194	-0.0380480363965	0.0169028732926	-0.104154340923	0.00335868936963	-0.027884664014	-0.0816064178944	-0.0338289812207	-0.0181528627872	-0.0710248425603	-0.0154181458056	-0.00192530744243	-0.0341013744473	0.0739919617772	-0.0236278120428	-0.0276579093188	0.0802564024925	0.0139631507918	-0.000470473285532	-0.022330429405	-0.0076212962158	-0.0928393304348	0.00946189183742	-0.0367991402745	-0.0405736416578	0.110258750618	-0.0748096257448	0.0290506612509	0.0512213930488	0.0227284096181	0.0962188392878	0.0567444302142	-0.000612495583482	0.015266395174
Program/Project	0.232777372003	-0.177567303181	-0.0713661536574	0.102111555636	0.358571469784	-0.0283765625209	-0.17938695848	0.0248044263572	-0.191473037004	-0.166566416621	-0.19420196116	-0.00454894918948	0.194606989622	-0.0956388488412	-0.0554692074656	0.0697966143489	0.0478868484497	-0.214565619826	0.0618565641344	-0.150986298919	-0.268916368484	0.176419615746	-0.0381353870034	0.324395507574	-0.0728697180748	0.534545898438	0.223203241825	0.029541041702	-0.162732824683	0.206442549825	-0.170716062188	0.25201895833	0.147053673863	-0.111507281661	-0.254026383162	-0.0540084242821	0.102539487183	0.12199409306	-0.0335910730064	-0.0755381211638	0.229079514742	-0.21223321557	-0.11378788203	0.0368442982435	-0.186733484268	-0.280549377203	0.200408145785	-0.0839724466205	0.208998262882	-0.225713089108	0.058794490993	-0.20402880013	0.0528013445437	0.0410509258509	0.051690440625	-0.0447420924902	0.0609919130802	0.180566325784	0.0272814985365	0.102074377239	-0.18481503427	0.020798990503	0.0841402634978	-0.00606776634231	0.300419926643	-0.18277540803	-0.223380327225	-0.0804537460208	0.0505243800581	-0.256543040276	0.00767394667491	-0.0830545723438	-0.21083112061	-0.0832342728972	-0.0395238809288	-0.159405589104	-0.0416921004653	-0.0181057192385	-0.0973132625222	0.176405832171	-0.0458189435303	-0.0669519305229	0.198612749577	0.0411294735968	-0.0056621376425	-0.0545404776931	-0.00930135231465	-0.230931803584	0.0369397513568	-0.0956382974982	-0.0970294177532	0.273233771324	-0.185201838613	0.0604266300797	0.114591151476	0.0444479249418	0.236334234476	0.139049857855	-0.00800647959113	0.0431378819048
SME	0.0793361440301	-0.060710914433	-0.024764329195	0.0356298163533	0.127180933952	-0.0125231407583	-0.0645764768124	0.0113286813721	-0.0673569142818	-0.0540183037519	-0.0617929808795	0.00278016598895	0.0662062987685	-0.0387559905648	-0.022519832477	0.0291490275413	0.0192316733301	-0.0781754553318	0.0240571890026	-0.0522368177772	-0.0945750325918	0.0574687160552	-0.0138138057664	0.113139256835	-0.0291479136795	0.178483307362	0.0806738734245	0.00876330211759	-0.0598452500999	0.0664983838797	-0.0582259744406	0.0850317329168	0.0495682433248	-0.0357778891921	-0.090160548687	-0.01675709337	0.037735491991	0.0435753203928	-0.0169949829578	-0.0284041892737	0.0787071883678	-0.0761445388198	-0.039582695812	0.0107253231108	-0.0613935701549	-0.0940288156271	0.0711323544383	-0.0266865026206	0.0739391669631	-0.0830074325204	0.0233809277415	-0.0671042352915	0.0174778699875	0.0124992849305	0.0133254835382	-0.0193651393056	0.020605597645	0.0634734034538	0.0114669492468	0.0316421315074	-0.0649863034487	0.00268642022274	0.0243015531451	-0.00582937477157	0.108576633036	-0.0610970333219	-0.0747316256166	-0.0323557332158	0.0208617504686	-0.0934808924794	0.00441285502166	-0.023600211367	-0.0746740922332	-0.0274346061051	-0.0155723905191	-0.0536770671606	-0.0175807401538	-0.00545585202053	-0.0293486751616	0.0629523769021	-0.0148330619559	-0.021685147658	0.0728931427002	0.0177279729396	-0.00151004467625	-0.016195628792	-0.000832029967569	-0.0798861756921	0.00904976669699	-0.031140550971	-0.0310463737696	0.100580252707	-0.0634402781725	0.0203767716885	0.0361813083291	0.0203298665583	0.0796651169658	0.0474852398038	-0.00505758775398	0.0167541578412
Proc	0.101862303913	-0.0764920488	-0.0331321954727	0.0397453084588	0.146477431059	-0.00889840815216	-0.0766162201762	0.0115439714864	-0.0858314707875	-0.0667635574937	-0.0826221033931	0.0021579421591	0.0806800425053	-0.0451642163098	-0.0192305650562	0.0281626749784	0.0228193085641	-0.0956042706966	0.0282099824399	-0.0568925403059	-0.112562343478	0.0740541815758	-0.0166474319994	0.130941644311	-0.030232027173	0.222155332565	0.0933053866029	0.00812971964478	-0.0633318945765	0.0883152857423	-0.0773325115442	0.101069927216	0.062972381711	-0.0434969700873	-0.11002958566	-0.0159220453352	0.0475088991225	0.0512043014169	-0.0155502539128	-0.0290236119181	0.0908004418015	-0.087526537478	-0.0451703257859	0.0171824842691	-0.0770685598254	-0.122185580432	0.0885909497738	-0.0349984355271	0.0864211022854	-0.0939684435725	0.021159991622	-0.0800228491426	0.0239532738924	0.0124977147207	0.0204755365849	-0.0241726208478	0.0236193742603	0.0780013948679	0.0161327961832	0.0384657382965	-0.0732959732413	0.00905824266374	0.0347623936832	-0.00208426173776	0.128742575645	-0.0829293355346	-0.0921460241079	-0.0304748024791	0.0228879768401	-0.108746908605	0.00913406722248	-0.034498963505	-0.0813314020634	-0.0354488529265	-0.0224470645189	-0.0689814984798	-0.0191078148782	-0.000969127111603	-0.0410409122705	0.0737988725305	-0.0180844012648	-0.0340478271246	0.0873765200377	0.0149581823498	0.00044181253179	-0.0264248251915	-0.00909342430532	-0.0972341224551	0.0118070542812	-0.0419046282768	-0.0441199913621	0.116882450879	-0.0719351395965	0.0256435349584	0.0491381846368	0.023544576019	0.095509454608	0.0577930621803	-0.00688671367243	0.0124672967941
Security	0.168191030622	-0.132739007473	-0.0502604097128	0.0733854696155	0.257948994637	-0.0183279570192	-0.131472438574	0.0140196401626	-0.141977608204	-0.118611454964	-0.142020463943	-0.00792658980936	0.138128548861	-0.0683266073465	-0.0415696389973	0.0523985363543	0.0288738552481	-0.156717598438	0.0436806976795	-0.11394263804	-0.194959565997	0.129300326109	-0.0243555344641	0.235322445631	-0.0573486723006	0.386629492044	0.162828058004	0.016534300521	-0.11428129673	0.142737001181	-0.124144107103	0.180136039853	0.105388343334	-0.0789537802339	-0.185284137726	-0.039574213326	0.0812098383904	0.0865442603827	-0.0282097887248	-0.0486768260598	0.16401027143	-0.1515622437	-0.0850025117397	0.0209931824356	-0.131187930703	-0.204998970032	0.146497160196	-0.0627761483192	0.153339937329	-0.165405854583	0.0385967940092	-0.148437619209	0.0389752537012	0.0231694374233	0.0376724079251	-0.0371331758797	0.0482324510813	0.130287349224	0.0240544974804	0.076563462615	-0.130723267794	0.0161785893142	0.0585916936398	-0.00962047930807	0.226681873202	-0.130464196205	-0.162330776453	-0.0620414987206	0.0379428863525	-0.189344391227	0.00429341150448	-0.0540294609964	-0.150113344193	-0.0585519522429	-0.0321982130408	-0.123268634081	-0.0361109673977	-0.00448235590011	-0.0619744732976	0.128193035722	-0.0308738797903	-0.0501850321889	0.142997741699	0.0258190371096	-0.0105669079348	-0.0383371673524	-0.0106375738978	-0.162406817079	0.0260047093034	-0.0631899833679	-0.0669728219509	0.199787527323	-0.132588610053	0.0516388602555	0.0811718329787	0.0349661745131	0.171865075827	0.0995715186	-0.00958416238427	0.033424731344
Repository	0.0309795439243	-0.0231914985925	-0.00504203094169	0.0165922157466	0.0454311259091	0.000338813959388	-0.0195500422269	0.00725597236305	-0.022001856938	-0.0177525635809	-0.0234966594726	0.00382458325475	0.0228878594935	-0.0133101278916	-0.00826474279165	0.00630954699591	0.00808795727789	-0.0298416800797	0.00597879383713	-0.0195615980774	-0.0356728844345	0.0232858620584	-0.00406579021364	0.0451972484589	-0.0109580848366	0.0633397698402	0.0276555176824	0.00045640359167	-0.0157628953457	0.0212149228901	-0.0181702822447	0.0322232432663	0.0218856949359	-0.0136695755646	-0.0318469442427	-0.0056422194466	0.0163746550679	0.0134011255577	-0.00375281390734	-0.00410993210971	0.0302289687097	-0.0240233112127	-0.013765335083	0.00531280227005	-0.0234356280416	-0.0303462892771	0.0269818175584	-0.0134598072618	0.0262372493744	-0.0246099177748	0.00789945479482	-0.0284224208444	0.00989957526326	0.00862493179739	0.00821765139699	-0.00188134773634	0.00693182926625	0.0225028116256	0.00140804110561	0.0156219592318	-0.0217617489398	0.00173485523555	0.0106792040169	-0.000495671411045	0.0402818806469	-0.0217137373984	-0.0271120592952	-0.00627333298326	0.0042854459025	-0.0330223031342	-0.00174429942854	-0.0121736284345	-0.0253059379756	-0.0141595480964	-0.00633961474523	-0.0243089571595	-0.00543932849541	0.00185651215725	-0.00670771300793	0.024455441162	-0.00731453858316	-0.0129220532253	0.023564428091	0.00540888914838	0.00227912282571	-0.00989789422601	-0.00123384874314	-0.023561142385	0.00338546233252	-0.0107422228903	-0.0153627190739	0.0392729490995	-0.0248708166182	0.00712213572115	0.013341397047	0.0033036635723	0.0302257612348	0.0135201970115	-0.00554301496595	0.00731848925352
Deploy	0.0837905034423	-0.0632236003876	-0.0228013750166	0.0324110724032	0.121108837426	-0.00917844846845	-0.063879199326	0.0085050361231	-0.0634496733546	-0.0596652068198	-0.0646358728409	-0.00640963204205	0.0640487670898	-0.0299272853881	-0.0209860336035	0.0255570095032	0.0115439612418	-0.0714205503464	0.0266402252018	-0.0470207706094	-0.0970696732402	0.0595010593534	-0.011798735708	0.107574060559	-0.0244769789279	0.187715962529	0.0771153271198	0.0095709040761	-0.054893925786	0.0754711925983	-0.0618518739939	0.0903820618987	0.0461368113756	-0.0355469621718	-0.089599467814	-0.021711172536	0.0397018231452	0.0449956580997	-0.0101757524535	-0.0269868522882	0.0762774646282	-0.0748464688659	-0.0368888601661	0.0124383205548	-0.0635228976607	-0.100943103433	0.072917342186	-0.0302515253425	0.0726440921426	-0.0748405829072	0.0166819170117	-0.069622926414	0.0176588986069	0.00813955161721	0.0197991356254	-0.0197927970439	0.0226684715599	0.0606329366565	0.0153834791854	0.0305914189667	-0.0652250647545	0.0106283249334	0.0243326295167	-0.00494645023718	0.109735824168	-0.0618940703571	-0.0765429213643	-0.0277685336769	0.0146392341703	-0.0891555026174	0.00568174943328	-0.0285784229636	-0.0684346184134	-0.0258436705917	-0.0140561824664	-0.0614643096924	-0.0143210105598	-0.00745155243203	-0.0348786525428	0.0667996183038	-0.0203123632818	-0.02444274351	0.0739205479622	0.0105937020853	-0.00261236890219	-0.0208459626883	-0.00794682558626	-0.0775622278452	0.00902680680156	-0.031267978251	-0.0308405980468	0.0983213335276	-0.067853346467	0.0224174633622	0.035719987005	0.0136882383376	0.0812116712332	0.0528313182294	-0.00653724605218	0.0143479574472
Bus	0.0835309177637	-0.0629984363914	-0.0253781396896	0.0372301489115	0.133504271507	-0.00817532557994	-0.0674716681242	0.00954314880073	-0.0745646432042	-0.0588123686612	-0.0715232938528	-0.00327692879364	0.0732766762376	-0.0348219871521	-0.0193682704121	0.0296331457794	0.0145210018381	-0.0839266702533	0.0200914219022	-0.0529732108116	-0.0925828516483	0.0664164200425	-0.0130056506023	0.117700606585	-0.0285119377077	0.193351790309	0.0776296928525	0.00439876690507	-0.0627951025963	0.0697065442801	-0.0623406842351	0.0950004160404	0.0499472953379	-0.0368241518736	-0.0867023169994	-0.0184795744717	0.0373638384044	0.0460695661604	-0.0109353335574	-0.0306074880064	0.0870602428913	-0.0784943550825	-0.0417221859097	0.0118108326569	-0.0696432888508	-0.104330442846	0.070165976882	-0.0323059298098	0.0803559496999	-0.0821631774306	0.0244649164379	-0.0767018347979	0.0187680441886	0.0132350558415	0.0188379455358	-0.0203020423651	0.0248763561249	0.0649493187666	0.00682519748807	0.036767616868	-0.0664871409535	0.00272255204618	0.0357806235552	0.00119834230281	0.112607620656	-0.0655484721065	-0.0769050270319	-0.0345240719616	0.021401360631	-0.0892441123724	0.00344331725501	-0.0254712495953	-0.0744875594974	-0.0331504717469	-0.0210261568427	-0.0610866956413	-0.0184023734182	-0.00271505885758	-0.0314639694989	0.0631769299507	-0.0218203682452	-0.0217677038163	0.0748308822513	0.0130899017677	-0.00771366804838	-0.0210279021412	-0.00870687421411	-0.0859008356929	0.0102089671418	-0.03625735268	-0.0332555472851	0.102913759649	-0.0624508038163	0.0184366777539	0.0441583059728	0.0141593674198	0.0900700464845	0.0472586415708	1.11638310045e-05	0.0187782235444
Cust	0.0802245885134	-0.0627636909485	-0.023291522637	0.0332298316061	0.123336315155	-0.0138524845243	-0.0627818405628	0.00585294188932	-0.0687695369124	-0.0603806190193	-0.0671061351895	0.00223073130473	0.0669908076525	-0.0372668243945	-0.0196762550622	0.0209547746927	0.0189259126782	-0.0799375250936	0.0237955637276	-0.0545532293618	-0.0883753448725	0.0628098845482	-0.0167498253286	0.117744706571	-0.0244114268571	0.189105913043	0.0777420550585	0.00734896026552	-0.0550803169608	0.0713846161962	-0.0650992393494	0.0908627435565	0.0513823702931	-0.0349659323692	-0.0883510857821	-0.0194693934172	0.0327014662325	0.0403007604182	-0.0140868714079	-0.0210670139641	0.0787834823132	-0.0722683593631	-0.040273886174	0.0141977621242	-0.0639767870307	-0.0958241373301	0.066467627883	-0.0315770246089	0.0739554688334	-0.0826686322689	0.0159090775996	-0.0728580132127	0.0177572220564	0.011095139198	0.0215493664145	-0.01494426094	0.0219287909567	0.0617855340242	0.00981012638658	0.0340047217906	-0.0631145313382	0.00401485385373	0.0262622963637	-0.0058972928673	0.110023938119	-0.0680513903499	-0.0741343572736	-0.0311989169568	0.0189704913646	-0.0864199623466	0.00196538539603	-0.0300596933812	-0.0733472630382	-0.027295190841	-0.0161464009434	-0.0579488053918	-0.0157512240112	-0.000402806967031	-0.0340377539396	0.0627366155386	-0.0204768497497	-0.0205004829913	0.067285887897	0.0140163609758	-0.00694810179994	-0.0235403813422	0.000165928271599	-0.0822603404522	0.0156607273966	-0.0276709143072	-0.0381500050426	0.0962923392653	-0.0615332908928	0.025780197233	0.0364831015468	0.0183693598956	0.0813804343343	0.0498535111547	-0.00726133165881	0.0187177751213
Tied	0.148722410202	-0.110644541681	-0.0468592494726	0.0622714161873	0.218730583787	-0.0151198757812	-0.113707244396	0.020747050643	-0.127192825079	-0.103290319443	-0.122687414289	-0.00879907794297	0.126102343202	-0.0616640411317	-0.0290383975953	0.0487955510616	0.02478957735	-0.138296604156	0.0383057706058	-0.0904253721237	-0.165933385491	0.109869010746	-0.0221054144204	0.200906276703	-0.0469745211303	0.325361788273	0.138954803348	0.0171992480755	-0.100073575974	0.129548311234	-0.109912663698	0.154586389661	0.0950696021318	-0.0688665956259	-0.159760579467	-0.0289065968245	0.0623399093747	0.0739407911897	-0.0224833339453	-0.0412163250148	0.14054299891	-0.133518069983	-0.0765092298388	0.0179363749921	-0.111497089267	-0.170460760593	0.12052474916	-0.0529322884977	0.133653089404	-0.14572699368	0.0374203883111	-0.121042951941	0.0296983793378	0.0193174835294	0.0296805277467	-0.0244472976774	0.0370720587671	0.111606270075	0.0149698425084	0.0642926618457	-0.110496349633	0.00915850047022	0.0474888421595	-0.00952732283622	0.192998528481	-0.117012411356	-0.135657787323	-0.0520790554583	0.0275702942163	-0.159969717264	0.00459106033668	-0.0456285811961	-0.132562533021	-0.0530823133886	-0.0325879082084	-0.101508647203	-0.0250510722399	-0.00495167542249	-0.0571352802217	0.112743616104	-0.0288338772953	-0.0398574434221	0.125207617879	0.0270874965936	-0.0084566893056	-0.0362303294241	-0.00693210354075	-0.137740761042	0.0267355125397	-0.058935020119	-0.0631130561233	0.170537695289	-0.113240502775	0.0383573770523	0.0682512298226	0.0268512703478	0.149617552757	0.0907333046198	-0.00828402396291	0.0285672806203
Comm	0.157368883491	-0.118185810745	-0.0476737730205	0.0747546553612	0.238922700286	-0.0143506517634	-0.120259352028	0.0173497498035	-0.133010342717	-0.105778567493	-0.130762547255	-0.00609549228102	0.125938624144	-0.0630933120847	-0.0339532867074	0.0475632511079	0.0287778191268	-0.142916589975	0.0360784009099	-0.101065114141	-0.181487798691	0.118685133755	-0.0260489657521	0.217195630074	-0.0539559200406	0.353210836649	0.150812342763	0.0146127212793	-0.10985006392	0.136339426041	-0.117564447224	0.169174864888	0.0951336100698	-0.0696293562651	-0.166146636009	-0.0284910816699	0.0642573013902	0.0850607454777	-0.0195218324661	-0.0452204160392	0.145053550601	-0.141711965203	-0.0801499187946	0.0207431130111	-0.124382868409	-0.185597643256	0.131445169449	-0.0572068095207	0.137637093663	-0.156968042254	0.0435209199786	-0.131443604827	0.0340191796422	0.0224644895643	0.0303923897445	-0.0346668325365	0.035371221602	0.118350706995	0.015861062333	0.0668678358197	-0.123227380216	0.0151764377952	0.0582421422005	-0.00918771512806	0.206253528595	-0.129902780056	-0.15063431859	-0.0552788414061	0.0367086231709	-0.171989843249	0.0105008324608	-0.05378382653	-0.132778644562	-0.0587283782661	-0.0248526334763	-0.104943290353	-0.0307777319103	-0.00433932710439	-0.0660679712892	0.117480650544	-0.0270462352782	-0.0451679043472	0.135982632637	0.0312884040177	-0.00785940513015	-0.0412696413696	-0.00389740499668	-0.155552893877	0.0189135987312	-0.0636058673263	-0.0636236965656	0.183169543743	-0.126550242305	0.0455437898636	0.0789987742901	0.0292219612747	0.154031261802	0.0960717275739	-0.0120065258816	0.024590594694
Plan	0.231128931046	-0.182810977101	-0.0716935768723	0.1095636338	0.349949628115	-0.0248730666935	-0.168410897255	0.029759388417	-0.196136683226	-0.15774320066	-0.1948030442	-0.0105144158006	0.193925455213	-0.100418008864	-0.0490249283612	0.076597943902	0.038391366601	-0.218476668	0.0576575770974	-0.150397926569	-0.260504662991	0.182001531124	-0.0383315309882	0.320082426071	-0.076160505414	0.520895600319	0.220650747418	0.0179865080863	-0.162394583225	0.199954435229	-0.176681503654	0.254248321056	0.145403727889	-0.109777219594	-0.244083836675	-0.0459117554128	0.103592865169	0.121986784041	-0.0305786691606	-0.0735528022051	0.221517130733	-0.209011018276	-0.116904698312	0.0314163714647	-0.180628955364	-0.27258092165	0.200464576483	-0.0816154927015	0.199689209461	-0.221419379115	0.0597753375769	-0.200274512172	0.0485358685255	0.0343189127743	0.0470722690225	-0.0472290925682	0.0610786639154	0.179827749729	0.0271102376282	0.101880632341	-0.182362809777	0.01581665501	0.078772649169	-0.00662660971284	0.300876349211	-0.182878822088	-0.219103649259	-0.0835645645857	0.0545380860567	-0.25447961688	0.0141704659909	-0.0856364220381	-0.206023767591	-0.0799437239766	-0.0425514765084	-0.159385070205	-0.0385266281664	-0.0170815121382	-0.0949528887868	0.174736455083	-0.0473772585392	-0.0729931369424	0.197252437472	0.0357049033046	-0.0114180454984	-0.0497634187341	-0.0160404089838	-0.227295383811	0.032752931118	-0.0863183885813	-0.0928035378456	0.269475728273	-0.17973138392	0.0592911206186	0.120769917965	0.0512212403119	0.234449952841	0.146949335933	-0.0139379166067	0.0460415296257
Execution	0.234001219273	-0.181686371565	-0.0723834261298	0.105492800474	0.357715517282	-0.0311821140349	-0.180818915367	0.0332517325878	-0.200040206313	-0.167842030525	-0.201250135899	-0.00226605404168	0.191608265042	-0.100286893547	-0.0538861006498	0.0798199847341	0.0471696481109	-0.214675500989	0.0673092007637	-0.155359655619	-0.274008125067	0.178122341633	-0.045411054045	0.330962896347	-0.0748716518283	0.536653459072	0.222769245505	0.0195947419852	-0.162656828761	0.207396000624	-0.182688385248	0.260641306639	0.15133446455	-0.114564739168	-0.249971374869	-0.0530364848673	0.10197147727	0.115342728794	-0.0377067215741	-0.0801342725754	0.228481650352	-0.213255897164	-0.122120529413	0.033264901489	-0.187154129148	-0.280048340559	0.199209496379	-0.0904393941164	0.208902716637	-0.229986339808	0.0564173012972	-0.206696376204	0.0575124174356	0.0425705090165	0.0451040230691	-0.047346688807	0.0562374070287	0.191660225391	0.0264631174505	0.0990222319961	-0.180518358946	0.0147552359849	0.0876934602857	-0.0144379064441	0.309303849936	-0.189968660474	-0.232607498765	-0.0848819464445	0.0449643060565	-0.261626243591	0.0155257508159	-0.0783246383071	-0.204066410661	-0.0855561569333	-0.0424683541059	-0.16259559989	-0.0473320074379	-0.013294688426	-0.0931147187948	0.180894255638	-0.0434161573648	-0.0699761286378	0.199605599046	0.0417614579201	-0.00917909946293	-0.0572650320828	-0.0113367559388	-0.232376456261	0.0370672903955	-0.0895611122251	-0.0986922308803	0.283703625202	-0.182257920504	0.0628328621387	0.123207174242	0.0549519024789	0.237315505743	0.143013641238	-0.0137982182205	0.0431459024549
Count	0.22907730937	-0.181133836508	-0.0661080852151	0.101080089808	0.346243262291	-0.033216971904	-0.169933781028	0.0237582344562	-0.193468540907	-0.163103818893	-0.190486714244	-0.00396451214328	0.193771198392	-0.09914175421	-0.0476352870464	0.0776981562376	0.0445762947202	-0.214462473989	0.0560026504099	-0.149703219533	-0.265323549509	0.170349314809	-0.0418328456581	0.320774555206	-0.0716767385602	0.523259878159	0.216529548168	0.0266891531646	-0.162450417876	0.199464306235	-0.17528064549	0.246860474348	0.143448576331	-0.109370604157	-0.250892370939	-0.0479835942388	0.103412508965	0.125261962414	-0.0397051461041	-0.0710361525416	0.217747732997	-0.20990870893	-0.114962041378	0.035276427865	-0.18364931643	-0.277331620455	0.2001850456	-0.0846077799797	0.207048520446	-0.224172249436	0.0545366220176	-0.202068820596	0.0509839765728	0.03364719823	0.045370824635	-0.0419903434813	0.0629481673241	0.185362800956	0.0296388957649	0.104114979506	-0.18289346993	0.0204571597278	0.0855815708637	-0.0155834173784	0.302433282137	-0.186323523521	-0.214198872447	-0.0780485272408	0.0504240877926	-0.252821445465	0.0102617498487	-0.0804147049785	-0.196344926953	-0.0829660594463	-0.0475560165942	-0.155012249947	-0.0429450199008	-0.0171166043729	-0.0865710005164	0.176389887929	-0.0429435446858	-0.0722935050726	0.196450635791	0.0372700318694	-0.0133016454056	-0.0498046875	-0.0153271360323	-0.22606125474	0.0333123840392	-0.0920878127217	-0.0986281260848	0.276950955391	-0.176994889975	0.0659115239978	0.119436614215	0.0505949147046	0.233132138848	0.145358934999	-0.0163459666073	0.03658208251
Definition	0.206616982818	-0.15810804069	-0.0660521313548	0.0888441801071	0.320737183094	-0.0275476612151	-0.158698230982	0.0299063492566	-0.178881928325	-0.147305965424	-0.174751386046	-0.00613440293819	0.176717430353	-0.0856267213821	-0.0527945570648	0.0627056136727	0.0374162234366	-0.198795393109	0.0571463815868	-0.133442297578	-0.239086925983	0.16071729362	-0.034138917923	0.292953252792	-0.0714605823159	0.475293338299	0.195052534342	0.0152952056378	-0.138979613781	0.176593378186	-0.154899522662	0.229945480824	0.13043230772	-0.0928715541959	-0.223254472017	-0.0410066135228	0.091839030385	0.110412158072	-0.0344084389508	-0.068925768137	0.200103238225	-0.190942555666	-0.104583919048	0.0333678014576	-0.165067777038	-0.244325250387	0.183846160769	-0.0785463005304	0.179812148213	-0.205548226833	0.0486892461777	-0.180376559496	0.0491884276271	0.0370080061257	0.0447671413422	-0.0395549088717	0.0519294776022	0.169815421104	0.027897356078	0.0909941196442	-0.160816341639	0.0118855759501	0.074013158679	-0.00698072696105	0.274957895279	-0.168106839061	-0.200982749462	-0.0740792676806	0.0393747016788	-0.235211402178	0.0133858658373	-0.0712163671851	-0.182813942432	-0.0721589848399	-0.0394335910678	-0.144857957959	-0.0440737903118	-0.0162358246744	-0.0825659111142	0.163782075047	-0.0477906391025	-0.0611009411514	0.173239722848	0.039987616241	-0.00479804864153	-0.0430146418512	-0.0103711588308	-0.1964109689	0.0320405364037	-0.0831750482321	-0.0888946130872	0.244180127978	-0.163797408342	0.0625240877271	0.102713376284	0.0407046377659	0.206843033433	0.127973258495	-0.00673527782783	0.0310640186071
Priorities	0.0536051802337	-0.0400076657534	-0.0144297368824	0.0232323743403	0.0837578624487	-0.00276945228688	-0.0405455939472	0.00713527621701	-0.0522320084274	-0.0403507500887	-0.0486306250095	-0.00414112722501	0.0429287664592	-0.0215736683458	-0.0169976130128	0.0145918335766	0.0153722623363	-0.0563963055611	0.0203356612474	-0.0399079434574	-0.0673053637147	0.0446900762618	-0.00603423640132	0.078245125711	-0.0204427018762	0.136009439826	0.0564121715724	0.00526167079806	-0.0396872647107	0.0530439391732	-0.0451957434416	0.0625540837646	0.0309170484543	-0.0282550826669	-0.0573284290731	-0.00874161440879	0.0291121993214	0.0258222464472	-0.012984755449	-0.0178840328008	0.0550868026912	-0.0535269938409	-0.0258672330528	0.00355439353734	-0.0454762652516	-0.0729932636023	0.0520335547626	-0.0160781890154	0.0541025698185	-0.0571855828166	0.011782345362	-0.0529594942927	0.0108947511762	0.0122367609292	0.00912058819085	-0.0149638066068	0.0138178244233	0.0409444011748	0.00938907172531	0.0280530396849	-0.048600461334	0.00708012888208	0.0174881834537	-0.00286606885493	0.0736746415496	-0.0505329631269	-0.0549216009676	-0.021343762055	0.0160496644676	-0.0671242773533	-0.00192974496167	-0.0203174743801	-0.0466812252998	-0.0192331466824	-0.0123206526041	-0.0389535687864	-0.0092854257673	0.000434716785094	-0.0268751326948	0.044484063983	-0.00711806397885	-0.0205267313868	0.0528760105371	0.0143755842	-0.00107804546133	-0.0160882081836	-0.00787800829858	-0.0541412457824	0.0038047384005	-0.0262620728463	-0.0193653777242	0.068319812417	-0.0458144582808	0.0165682137012	0.0309425517917	0.012481091544	0.0612099505961	0.0399450585246	-0.000351685972419	0.012929094024
